,NU_INSCRICAO,NU_NOTA_MT
513,e6b0a19633e93aa0e26b5644d0142d79c7526d5d,463.02591315707593
514,acbc30d483ea45980ae8919a1e608acbb560d796,533.420933408304
515,d4cc2188bbe4365cbbec0d8e697f5f982d217c55,485.15787748006767
517,3c049c9981020ef5f6968e0eec4e6969fd2f4b0d,432.9813594082614
518,a5c39ced20251de476553163291f5141f9b66d1c,393.8825170069608
520,6d9409ae58f72c208c0ad1c8168080a8deeef8a2,445.7096308446736
521,85e6b7523bb635e5552fa91b4a79122118918668,535.3037508103151
522,5443c9e35006e84510c518efc894c075b606c83f,410.5361366871211
523,80b9f96ee31137fbe9158841eb193d26d6dd762b,472.2916877791653
525,6091d7a1acb022b664e212bbc322932384824ab4,443.0832948294934
527,828f1541b637d7781583e98f754bbb433f2d1dd8,532.6778029846932
528,aace2a613988d1619385514862b227ec1a616255,401.9990886309423
529,45a6fba80a860b768d6b4172b97e35f0b06db075,515.6773854251201
530,4b93629e017653c27a7ac99b9ed6fafa003a6777,493.5775413470634
531,ddd68576dd27c673687d8b04057adc396a75f566,463.3535803713853
532,ed9e6225f3914f90c61a39572bf1ad207688a3f0,478.5459344714215
533,270692d94f5e7f0d9dca2a1acf8f3ab24dbe1bf1,550.2669278868082
534,afcb620ab13d96348763196f200b6bf94ab1c060,437.6660108507561
535,7cfb1d64261039d25784ecc70e9bf286ac9492c9,462.1220636629016
536,4cf6407fb9c6a86e31d6e45ed7ba4e0531279d40,417.40466326688716
537,5dc2bf0223a2c68ccc7a74e5c61571c31eb62343,433.01875379560175
538,d6c682e729a33858ccdaf54a2a3c625c82ddc108,477.4130828427231
539,793d1bfef9d9f220421ffb7b334d6cc0bd005a59,573.8127749097662
540,0ff0abca7be65e556773ff1395550ef791c4d272,528.1024810852543
541,af5143b6372ff9e30d17884cead389c15fefde19,422.3710556908567
542,d1f6e0c6d574a1def695974263f5e1461d99e90f,614.2387925132398
543,31c2a0c6107ea4c62557f793221b4c341b73b958,409.69461880094116
544,650ed2fdd80680c747363dd1085dd191c60a0d8d,520.1577300606143
545,548cda0eb6595f3e63ff696ba2c76968d822e92e,447.282366551647
547,6e54fe08c0b09ce7e1e97e331fe394ef9bc90ef7,476.1246930107808
550,4c314024a3148ca131970a181ffb67bc108c25f0,453.88265217047405
551,9175008ab4a7ec7a5eb989e56a73c49ad37a0da0,365.0233995907227
552,8276b13cbb842748278f0bb9434d9aa34b8764cf,554.0126794477823
553,dde3ec7e3489818a870e8346cbed7dd39ab15b55,529.983483613476
554,3ee2b42396bdf4bc036a6cba96664f8ae93c6b8e,412.2371190781683
555,726756441f525880e8b6987fe2cb3e35b8bac203,497.921005865515
556,cea2338f7449ee46b5492f075395096cd6c6f939,493.79829423945137
558,cbec7350314259d2ba8b3ceceb58a210df4bc681,509.5292906239931
559,9c24a3786f38a3b87cfbdf5a9a920e8d87a32fc6,428.5483267319202
561,02120ff284b0881ece778d68b6adf523440d0a43,602.495736892262
562,0858ed38f44ef60f451b7a7fa78c0ebc08447ea0,547.0138362678065
563,37479cc6bea164d3d5a329917e99bf1256ca65a0,508.3011067763242
564,59de7100f8842a0de4e46a76d80fe9d2aae7501c,471.56375202057063
565,dee367db96e2cbf6b2a914ae684a5b212cdf5b62,533.0376654432373
567,814e4068b1c6635a9d815252bfb52588654bfa9a,498.12626334455456
568,3db74518ad8faadf00daef29f2aa1d9c2456677a,407.9617619116943
569,5c932a4bce9b2d1d17244a0ff664eb8079842b1b,475.7569524725568
570,ac9116f93ab30680484fecee10333e60a3400ea2,426.6216870517509
572,c23759ab3cb0c1798bb12b54a262ef445806afb3,414.7035747683106
573,c1172ead1d0a8e4dfaf979e48f44e50c8201b879,378.2548796545275
574,2500339c0390a5cf28e1e8df0477e13fd4cdd674,424.7675985148295
575,b586f97dcd32cce5a58846e9451b362bb2610fab,494.08633948387603
576,ca29c819e5edfb5a2af0cc739b092c671cd0ef61,517.9411803418991
578,161dfb26aca998800deca1eeb4fbfe89a52feb49,521.2910632670638
580,f630e84d0fd9bff0d01e51e94ddf21d2d7458d0f,533.6969820413163
583,d7aecd6b60d8431c2c1e0751e9b9d7a9bdac1d34,515.3468020274591
584,8eba2f0dcd23a99655dec302ddeeb45a96353a2a,464.12673703687796
585,dd732838c9fd669241c08abaa56c01e8df68d05a,403.6243853844894
587,ced936a58ffe6323bb917e8aa72dd83e6bf6c1bd,499.45263760740283
590,bbbd21500338762a2e766e1f1e329f56dd1ad7b5,616.068187956515
591,2bf1e3cfb43778286f4b43c4e1623b4ed5fa2d00,463.03854072373605
592,7f0e7b3bda0941ef1862a12cdeb7320f4e11bba9,407.8096840266527
593,9a40ea9a985309c004b97d695bdec0005ec0e34a,453.256672172423
594,d9396c10798f8fdeb0b2d7a07e287e26ed47a523,370.23203973162015
595,85615335c72589bd0172d257b352b1c4708660eb,451.1632284030824
596,0a0a040855f52d4ae73d3ecb7ea397c9c8b9c6e7,458.6157810325943
597,fa883407d61fec85d241503f3ab570c000a1b2db,503.55003552429093
598,a10efd91e30aef4700b875a2aa7758834913312a,394.40038322709097
599,cb6093db7de64440b441bced08f3e0cd07f65ea8,455.77729529940035
600,9633c263d32bd988f14096eabc30610389b0627d,446.8410253835067
601,7cac92147c231453d98ad465b2c4a8bd28efd7f8,578.9412265130602
602,0b5295131beb490a0e1d3ac1c77384b286d6eb04,450.50712164600424
603,ab58b4c5ab94887088e6d8616e04317fd31b46e3,607.0429746080015
604,c869448fb5b9ea47f647ea8005fd936725a048df,428.52681222832473
605,d3b6fda859d86b1c0dfc09cd748af1efc74065db,470.3938639133075
606,6f16236c5b24ac28b437cccd59e50edf8425813d,532.1783881064036
607,9b5386e595946817e6da09aa3d7087d9af4178c5,504.3943360332207
608,84323b71b3e94e9d38eff397d31288fadf0077db,563.4407389284538
610,f9f97be65995f788162d8315c36d620456363008,494.1469963388719
611,e0d95e457fb3e5df429c4818790d1c4a7b725868,455.05283675440313
613,4869c5203186da06b9facfc84abe6277cf60667b,457.1738290969108
614,c753aaec0115451ad117c6323c1185c3711dabe5,474.7009844150872
616,82414f56f360e219a988a32179e60d88dc2a6527,427.6808191665348
617,c4ac1a474728dfc62cbae6681c6b650d7c0c924c,420.1608466956102
618,ba7d6e94b21cf77c9356886ce4ceecf1937652dc,544.6470204817915
620,5bcefda8a8272b106c13a2d20bfad5d0c565abee,493.1275342920844
621,e66d155dd9930075cc70d80593a7c3ec0d8462a4,530.9619261608357
622,5d65e9ed84c9503381ea9667fc99e5df6297e0b8,612.8360748755526
623,126e3fc79a293d38a5964e746d127a930263a3db,393.44375056032675
626,a4a26cde436605f327f4a83adb87421a01bdcec4,469.3720202151778
627,726a8dff53b03903c15bdedb253c7cc2d607b941,527.4595056535618
628,d93eae3e2c6f8b00eaec57bb29f526524051d033,422.14594206401284
629,0ce55320384c07cfa81d4f30ce0d5f9bc969f3bb,624.7462596780064
633,4ab7ae64aad9deacdc692450c4f88826ce5c2ba9,431.37572987364933
634,4a4ab9301a90def2ad3dde2468dd99b248db0bed,460.2114059802068
635,844e3e0bca6eb04e4be39381e16637393b37cb6e,420.69421936670744
636,562e0be4d49958983b49e77000aff3d4c449abb4,396.87799879230107
639,61155e85319a27f74cd183e2f0bf47247ed4d576,546.2192327711994
640,a4bc0d3cc7edc00194e21544dcabff472757cc91,563.9934014570625
641,ce547434a88c63905076ee38b1f4397873f69f20,423.15663930014523
643,36f4cb4aab51be32fe82dd472b22b6afd3640cfb,556.9490322552432
644,2c3e48de9bbdbafb49dc54c6a960b8bcf2ab2c6b,412.42543325062695
645,e7c77a2a5b3078f88f0a81ff6dbb02bf2c44f08b,373.7583526480621
648,3ca6347d41bfbf4204b59086ac3dd43739cd576e,452.34972099537333
649,5048b09c39fb52662d335b97e2544b88e9a92eef,509.49070052948457
650,ae6c50f70e80b080e35c3a1c23be89ec2cc3c208,489.62753258960436
651,14c5239ae91ba16015642f25984d7f57a02697a1,452.28134088925157
653,9eff25e9e6a719d6ae4e039366f5f7885fd57c7a,455.52998358974764
654,e79996f0893aec1d3e7095aa3f00b34bca31fe84,468.6572071441055
657,6b7d28480195ae377e7116213aa0089d9a0995e2,444.440665841054
658,a44671448ef85cb40ebd20732b5c92eeb96a7ff1,411.6202621174895
659,d121ba05db40e4a7ec1f8ee5140a6741eacdfa0d,556.1978569627415
662,70a357d9d8607f064981d8e38f5ec62c9915afb8,551.7856231509098
663,cd2034b4d3be8ece12fdb3bcb723ed8dc7d84e55,561.2469110172901
664,c105d45f36d1710e761ef35171c6e0b93d28c7ea,383.38307767608796
666,bfaf1cda0b828ceed6899354a8380dfc1425f1a4,518.4054183284806
667,5ee973233d3b2c539c826b43b78ec1b5f5840f08,531.2731396784609
668,31eb377d7afffa2ab6c04b36a18b111e69da9155,496.2906031861528
670,b547c6aea174382412cf6481827dfd8f26fc2e1b,499.4082032144461
672,8dc39ce43533987b1865703ad66ea087669923af,577.2819327890013
673,a6fec1f8773ba19000f5a316d4bc0cacf1a3ad51,652.2687591304286
676,2f5ddd2eccdad40f07036aac5263054eb1f05c9e,416.8014939730223
677,5de642276a67326bda40eecc986314eec59dd821,609.1834289714188
678,794b0d35e609fcf9fe4f5212be47059fadc436c4,389.59374108329274
679,75572cb890372e12a79f280c13558eb4896dd3c2,410.1315407884762
681,04cfb620b1eb06630e0d862b68be99db24ef590b,464.7318478863656
683,2878b3fb628b51be16e5e2c4cf1302c45c305c70,394.64117313574195
686,5c705252ee21b9ff119b2b12b6640837b3988c2f,433.7957239940655
687,e1289a71cb576242182a92fc12350bb8ddb815c6,451.9717256074423
689,b5dbdb4d7747a53958de12e38b50bdf742e44eb5,640.739731662429
690,7a4af6bf3d3098a068b6094e3af6901fa2559195,528.5392031513746
691,8ef569044b4ad923c3dc8ba443b1edd734a8658d,461.2954006343835
693,eb2b82bc6db654a9c85b964b307e957022c143cf,401.6792672670132
695,54fa10a0f1ddda561d40edd89f6a06a9228a1f99,478.7085458495531
696,ad3508af3f8624b3c33134fe64d3f6a005521f89,519.2263990388544
698,ea9c5e2c29219ae6421273d19fd03e4dc1ad2cca,513.6731241415918
699,f77c8e51d7c34e68079d11274dd2a0f0ff8187ab,387.87700065232036
701,2739eb1299b8d443a184057aa38daed5dd19bc50,452.41121870740494
703,7fe6d2dbd3248b2f78311cc999b8499ae3251493,424.84164076632425
704,12e7e1bfc8bda57a88719da4941811634781e72f,435.29624022876794
705,d9b1c88212d0d213b10615b70bce6eeb4c40f7b4,409.9009019408728
706,d5f9d8726f85a0e3e728a217f93035918648d315,607.57522312011
707,77ed3bf197ef4d58770701128341fe97a7a98513,549.8808882701337
708,a191f5f6665a24cec34450aff3c69f68c0e0579d,614.6995996708935
709,9afdfe6c386e81e45555a0852401a0d5c870d41d,497.0126924014503
710,c82b7dd05c036612d1e9ce5ace9bf1965b3d26c4,489.56344185170065
712,a6e4330a34bc6a6c87c7ffacaeac917dba885db5,500.9103182449353
713,d6c5d0cca590548cbb111958b8995a1fc6d89d7f,574.6226996109276
714,ab61b9ffa2788582136df0991db3ee2d69d0d9a9,437.89015829164885
715,b4d25b1cf44a7745a79faeea9a05723135d83bbf,483.684571696591
716,7b74c36d4bf559c5e934752d268ea03d8a124125,585.5372887776855
717,b384d4fd5e6f6ea82e01831539d16a9fa8f91cb5,520.2008406494751
718,728d4f7e0de8aedb110fca556c3f420baf4aba76,595.6726314338423
719,8e2554c9abe788b651643eaaca9be85cfcddbaa1,487.168761205652
721,33d6bf2d7496984d704a5bd9664bd48df172c074,514.7585543147662
723,f36b2a93b81ab7ed145bd055f1f234060fa0bcb5,470.4664534434397
724,c77c815f9d63cbd95e09f5f89ff9ef2763939abb,494.9049231906903
726,6eb5f586dd24e6c60096ae8586f866841e8f4791,429.8490310838557
727,2cc6e2ca077b6682d4d7f8ec4802c93832109fba,424.6428088264395
728,ac0a3d8daaaa192ca9a1608a08ec522376ed4e41,423.5928854405292
729,8aa9f2cfbd4c9c5ea033447e0ef610258faa3574,424.909967942022
730,d95cc0b79ec9edb1febd3f457e4d4c0ef13ec56e,417.5734666544903
731,60da8c3cda54a349b059a0a0ebcddf108242ef76,568.3047004576965
732,0e6722ba4847f0521eb339ddf71ceba0a922af00,520.5258983650652
733,a2f88229222b89bde44a5b6aed6105b0850ac7d4,395.60663414822517
735,fcf940ac1972db6a992f1b35af6e6939eb62b682,440.2224315660363
736,baea4c310ad48f89035e5a677c2407345b8353f4,393.3033619691605
738,1272cb22998d24c1de9b43a4bd8465300b6750f0,399.12944372796505
739,968e2e7008b092d66026135f3c1ad7b6f95768fa,389.47129110253115
741,8e65bdb9d9ccddf5810eff8036dfee9873bf3f70,493.7873364362961
742,4a77bec36c230119e16e282758ba9f3f18cec0fc,674.4840088249285
744,22614a53d7e910e6c98a974d6c9be4d314e74462,409.70978994617246
746,d82c597039c477b40278be2031cef88a2a761af6,542.669818141577
747,5312f0c3c82cb02cfcbaa0fc1f9ca301a8537afb,479.90125549256976
748,f520745063d848447769542cce26695db6afe6b5,487.63519727193767
749,251bf22232ba2e8e2770231ad11f747bc3b29c0a,462.49449857559523
751,e4105ca257ca4ac4b72de56a6868470763be85b3,487.74762661722235
752,6f21c64bbe0cd15e83ee8885e2f296091aabc1e7,554.4553080389493
756,1e1c8bedbf49f0027adcd50e1099d5809b007b65,440.4244999122119
758,8f941e3afbcdda462cf0ddde37dc2ca0a3f3b715,397.55319765665735
759,d4a6f040ed7cafd0ec70ef83181afa59b7b5ecc5,620.2209887370145
761,529ecea85d3a3016381a3025d926547af7f6bdee,539.2358439225135
762,ff7d1df6f7d3bc71985c64434ebb3a4d337e136d,449.21454114768466
763,92c3f3a7c49512b4048ce89aa920c83dac79f295,448.28272301194266
764,c7a6926f982c19e300038bfe47e50ed99c2259fd,411.79786149555645
765,4200581790d7690f548380f340ebe97db91a84ff,421.3171179926714
766,1c727935207067dc1f29aac3cabe8400f4afe3a6,447.8415254884548
767,797b225cc39780d3dae2be517650d6abf1b1b20b,396.36342293956847
769,094ab89bf55fe688a34a8f6189d20b3a0e8ce9bc,567.6063747163746
770,58607003fb323006c267291a8c360bbb627d2724,467.8483113660759
771,7cf2bddc56655ff41b19bbff9456cec3d3488775,475.36170266302975
773,9ea7b75d91aa1e25a4a6ed86531e9b0d1979b193,470.30215175620697
774,b47e73c67cfccac8b6c39ccfa515d91b002c9419,427.3417491546429
776,19f865b42f5baf80dd24199e39d4a625ad169daa,509.6177269789715
777,ae56e8b92f2c420f2834ec796dd8e17dd06a78ef,575.9180092991901
778,ad27dc2e4abe46dc8006ffd454d4a9d757e94495,530.8055378838163
779,c271d8f5e865b726973366eb1acb6eb530a39a29,556.9149384487168
780,462ebc6f18f85a16beebd8a63e718699aa93572e,428.56158777973013
781,e41c66eed02a9400e8bb1505ae636596a583d7d9,412.44197538221823
782,8ab92e2f6f4d494b69976e66304220f352d2ad9f,573.3910758106308
785,97d511faae7f1b529895edcc0801680941372c89,440.08954667973245
786,58543bdd88bbfce047f94c6024113f9c67443ccd,449.14730901087114
788,a8ff98be02bcfe5ee1b05b1750db420c784f10ea,482.19781572125015
789,43abfac89c4274d0247013b7f4a72ae44f40b690,608.5001649857566
790,c97f92f5a40287103a15825342c07c6934612f91,517.56629559632
791,22568c4df5730d237a6d04638236b4a4275045b2,491.0904074557361
792,113ccbcb274b0f8954abd840d3b2dcd071607c48,408.68889590335175
793,e0fb4330b31139d54c03d4aabb28630bc8c04f2b,538.3613248570676
794,562bb73f31a3db46c653a8f0f6eaeafa26f84d9a,464.3414251033729
795,d318cdf726e75a85fb06b76f0706d82a39d5f529,501.0722304510314
798,116e49b21d5e738a4c69465bf20533a7fd585387,531.0446329975902
799,c2be312fbf3fe56179cee4416c1ee84ade5f4106,401.4208195179364
800,9bdfb153d795b81949f9a5ef90748ab1fc30f40d,452.5072121658982
803,296f962d9811dc774920859f38e90711223aeb71,482.7786823613466
805,74079588e7f80c24c90c275c0753fff1b82fde04,427.5984766116577
806,98ea40f72dbdf492c2f9d72223ccb4e3b6909542,425.3501491918436
808,359af3a290a0542fe3bda2d0f711f6ac48ceaf59,407.90185602801483
809,b26072005ef6318e6365d49229cc4ca9f278a92a,607.9207062286525
810,81ea629aaf5c8a03413b8e3acb1ba509b03b97b4,395.48684829633453
813,44c3c8ed6d54ed6c23b5690fd7edc54b7f64804b,470.67610360188314
814,6f6c43f2567f080b6cc85b120e03b4cb192888fe,540.3092130556636
815,2d4db02e840bb73a3d079f65fad97ba47bef2649,483.9247719438194
816,d16ee29661d6438fd246ac1361551391316b3c93,423.7060207334894
817,ef88ba7bff10c3901a068763fd308ec0f669989f,527.5707294824826
818,fa7c7baed670c091595d5241ac60388158d865a3,494.5233188388013
821,4b1272abd1c223c6b3866738343d0d1a187bceee,441.7295236467078
822,9b3ba216b99a9facb99d291a24ba7f31f7c16d47,596.1237574024848
823,b30564e6725ba49f41a300b9d5b4a4d60dbd2e96,615.0130535967709
825,6b97e401a2380ea07eb4cd9b23a36c2f65bb571f,483.34587048672955
826,9339e7edd9c9f1fd6315d21cfa5b8a1cbfecccba,636.2636459143907
828,85532a763d300142aa5730640d6557e951c9d5a5,473.4541625732853
829,1d0c6ccbedb71ac35c84230c2178b1e63121d981,449.1390333859651
830,d9f19fb6fb2930ab8b678a7b0323002ad203037e,373.5202166457028
831,548afb11f5558a98d60d15812ce420183be2384c,422.81776769149684
833,0df706507e7b9949fadee6ca5d133b6121dab638,383.27450857873623
834,273f728f72746a324f8edca20016b31ebdfc69c9,546.83241304671
835,315664ca896144a5b09dd9fefa1118c077850632,505.4534273645677
837,2b16ff985a0e98893657e86f03e31a1b9cbb76b5,430.43829288625193
840,21fd3328af19163fa8b6aa5379c514cbb80aa40c,625.4296122744314
841,5fa5d2acc9f8a67fb4429935481b238e2bfc304f,589.0723162002158
844,991f7e20c95b8ccfe1e778cc46271298255ef03c,556.4374740377896
845,74fce1f1cb212c9bd565c567e67dd36c4c8f0195,621.3766709192352
846,15e213eeafccc2104b09e68d19bf0d319e6b3d23,486.22808710583627
847,1980b884a95091958fed36f2a25f4f67d951307a,464.6155230170445
848,85d8f06a32db9cc5355cf0697f01f6f72ee6990e,531.0286476353704
849,bd6f17903c51d67ddc4dfb0ae966e71d6d7de048,575.6816681253756
850,0d607b93f4fb2c0bc4a101d049aaa2afd95c2403,539.9934260481646
851,38322f95e4b41e66fe73b075cf7a85d8eb1f4078,646.1776340564506
852,17b5dd38279725f7bf42fd672087d34581aac7fc,550.5522910207951
854,8309b6e358182075fe70ff33ffb819491bf7dce4,528.5602434719895
856,18cc562b243cac2c8f6e88260ee7de9345e511da,510.7318464751802
858,b8574cdb72d7c948c3c536501930f4998cefc5f8,509.0137364445711
859,7ca98c72cdf85704e7b3a4380c875482b6ad82ec,555.3310509494403
860,642d4d14f3a42c4c70371c9e647d87c350756dfa,642.1791012108421
862,6047a4238c87b04f722c0bf2705289ab82c0ffd6,471.19132611159756
863,c2cbe6a23cc008611e77294497830f9e92e8bc97,635.9310817233463
864,8635319581b84dab491c5ebbb9f2527208044d6a,418.74405142025233
867,baa3231770de496cd7901551292411fcd175d6a5,460.2681799979749
869,4bf785c67b51c1b629cb1e3f2f3b977efebd9a05,416.0597117369781
870,4a2ab5dfbbfaa5c1aa85487050b2bb4f6f6e2229,473.3997806057912
871,9306c48c3b1941bdc4639843294326772caec025,553.6897933325798
872,4d911ccccddde4e30483e3f79293bc0c936176ea,507.25609275984914
873,c196ee2052027994534830c4326b3f636f1b74d2,470.1638966389123
874,915efb3607fea8a03fd1edb816c912cc537edb9b,547.5155494124441
875,ac1df349db67d05cd3b442fc71eec050caee4525,477.19025254140684
877,603c228e78a4706ed100c1c07c76ecc13288425d,473.2841329338999
878,118799dfc52115ba91843fd2c77400493a8c2720,549.6656027267452
879,23b99de44a07ea38f827ad0714169bae4bcc8711,530.5997912839711
880,895b5ffe20d0f0f2dda0c350b87b6f72519bd626,494.1351560285482
881,aec4c0beeb85804832670209b2184df3b3c600ce,386.4846105106123
883,1f92470fe8137bcc16059dff0384cde43e2db448,600.3558395018646
884,3dcbf6f39004474343ddb2cf52cd58ede4aad3c2,499.7417176430031
885,a62072894278c7e7aab0c7239d2ef25e259c9849,390.5883377517579
886,d4ea760a67ed0ba257c76fd9a197708642e8bc62,510.781333789875
888,53e74317befbb39e2f5c738c306fc6d34aaa192c,484.9975253047627
889,2c9618dd62fda981e539fca57ee3be6b6de870ae,399.7147090289728
890,8500865acd482736233a43a6b616705bec5928dc,459.0898155474993
891,ff1e071446d5f6c03e9cf20cfe0476a4db8627ac,440.65399580794906
892,fe1d5e20196d946c045d658dbd81de762c858bba,547.24854892153
894,6b1071436aa5429f5ca0f6603454282e572d5ec2,452.10520747275774
895,701b94e2722c3bccbd419973779c74cd901cbb49,543.5673426753999
896,e1e0f0d959f4966498b7cd1b8aabab29bd90c7f7,413.38015131021024
897,40272b7b6944953d19441f3d11db1ca6259036c7,511.9790200790328
898,3aa252c007ed0bbafa2ace65310083a6d48e6ebe,487.09991443628155
900,2da6c6fcffd9bd22e13a8717b62ad8b7eb4381e1,390.23684325402047
903,57aad26f657f508f28e7a4c7d8917a985a54b44f,400.16703867854034
904,61df053a75707ec0fd8e8cbe49f5bb79e7d20328,526.3682276304482
907,f212e61eadee0388447fd7aa71a63b5b231ec46a,427.0975151661851
910,e50870ccda7ec32760ee23f08e9c9dbf0288f47d,576.8333977936202
911,067c07859139fba60b96329bbba80fed79ed9535,536.8670706171866
912,7355cdb97afc51c0d4fb1895d407adc1a826130b,425.76092741729803
913,3c69a9f903494bc62eab1f114782bf8eb8380e95,482.42607762537364
915,74aaf71b443f1ced65fd4c071acc0b5fe9079b97,440.38970499030756
916,f6b570f463b91beb332e1e5be09838dea7214790,384.62818541133163
917,cfa20d03b8d493eb00a3e91d3dd0f93573e625f7,561.6768376244792
918,23f42cbb61a06a505bc0fb98585945008f83f1cf,454.03526439981545
919,1b148ac62bb092fc8e1b5340ac12924dba7d3715,438.83416824219853
920,a714da15af9873f1ef20fae52901a9ac1d8ade35,474.231494237576
922,6c45e7e2a9578ff4887d8bc05ca5ab4faed336ed,522.7416096112638
923,0002c409e1ee2353dbff680d9a7e77a5f0b50a94,482.0644718891326
924,46eefba83d46b5adb275c69224fe09fb630d5358,571.3518688377758
925,f571bde7cea96e93003f7883f1b9850f96fe9c6a,535.1280135212992
926,e248d194082a8831734a6e3a34a58f6aaf5039d9,437.90326772917456
928,3490b0c6fb958daf5fb36d327ba17d34ed8abd90,445.23408008850896
929,eb43926f5b09278e6bf0d34a2440bc8670244656,447.76382230774755
930,893adc250ec2d94bf7fee352c7c17cb765d333b6,473.4716411823668
931,25ce5386c14ad7d2b09b2b8ea40f60a5bd83570d,420.814951647289
932,21e7c065af2be78876ed12d2efa20420080f6275,459.5063995464328
933,4a8387ab4e484323ab4c1685f2cb2385b2a42ee4,455.6373636814518
934,972908d6e89a97159ccb1dd1d4892cb970cae6a2,474.1947199158167
935,685b9a65ae48916267ab7503f8f55a3a466abd77,598.9247020660304
936,8064c6c452997eb96ae79e2d5d3c348581e78b14,602.9595726983184
937,8605485ed65313a27e96f467456f1a53f1107500,496.46857614505984
938,768fc57d371dec37913eb51f11818650d83b7e63,460.3952195429229
940,8c8cd6bda53fdd340de2c63fb5d4efc54a7922de,447.9357403765865
941,f6554ffa8707a96d87ac0a3dc3380505dbe25dea,535.4311392889127
942,be93a3a5cc2fb1ddb9d47ad74f85331b75348778,409.7219434949576
945,b0d03f4d46aa50849796dd95473755112c1fe26b,412.15012724736897
946,02f3fc0644c3a974b1ec0dcf6687f78d5a000d58,429.6225322404292
948,a54ddb5376fdacf5cd1f0d1add5ded62330342b6,475.8812935710207
949,28f15b94a9475a6ee13da565eca0c6afd162c4b8,442.1281452454672
950,1bceec9f2b9439b2ba4733e3527da7d5063df496,427.04109115723776
952,9b48a44fbc521e33f99bcecdcc96ffc598e6e632,425.7355988719737
953,9f857ceeebe43dddaaf84f944c3c94a664ff2bda,532.6143357458691
955,fc0624bcc7e605b2d20a3a16857675498491654e,460.06235006186455
957,6860ba98c2c65893de299e4755087d5d6b6a6033,503.51434267136506
960,4f2370175e8559143c43b30788b65260884ea2f9,496.4436913924287
962,837c933e6e8b380e440024abe3eb4ce9a7ad6315,472.15382140792144
964,2211d854bb3e5dc2d5fc07f73066e41d3a5693dc,457.0985313969768
965,1ebb9d6032291ece52576d2d08192d9b2b99f454,650.8962814212646
966,d958d954eecd475a0531335ec908bdaba301921e,455.0251098851466
967,14bd9da1a22b6ce55c9ffbc04f9f6bc40333d4d1,426.66806858769166
970,3834a3cc23a38eccc9189e8bee7ee358b75fd635,408.58725102527717
971,d5b79ab72ba5a5aa8bf3d9fe16bae73e39b9dde5,491.8097882014672
972,ef49c026fc5471e8c1b56e3fb2419b946a33c76d,415.3176955709742
973,9374367408d6d3a00bd23fafb447f0fe9800b278,515.7927481792365
975,c8cf85985775108a962f206bbc07f9b96edf577d,448.12829045027365
