,NU_INSCRICAO,NU_NOTA_MT
513,e6b0a19633e93aa0e26b5644d0142d79c7526d5d,462.61151557968185
514,acbc30d483ea45980ae8919a1e608acbb560d796,533.7031418266297
515,d4cc2188bbe4365cbbec0d8e697f5f982d217c55,486.6680403914842
517,3c049c9981020ef5f6968e0eec4e6969fd2f4b0d,431.84736503978786
518,a5c39ced20251de476553163291f5141f9b66d1c,393.1413895628323
520,6d9409ae58f72c208c0ad1c8168080a8deeef8a2,445.79843425700835
521,85e6b7523bb635e5552fa91b4a79122118918668,535.1983981521048
522,5443c9e35006e84510c518efc894c075b606c83f,413.15617639096075
523,80b9f96ee31137fbe9158841eb193d26d6dd762b,471.63559733204966
525,6091d7a1acb022b664e212bbc322932384824ab4,442.89542272111726
527,828f1541b637d7781583e98f754bbb433f2d1dd8,534.0931298143489
528,aace2a613988d1619385514862b227ec1a616255,400.7626847601792
529,45a6fba80a860b768d6b4172b97e35f0b06db075,516.1375455524851
530,4b93629e017653c27a7ac99b9ed6fafa003a6777,492.11122554585467
531,ddd68576dd27c673687d8b04057adc396a75f566,465.0007539399826
532,ed9e6225f3914f90c61a39572bf1ad207688a3f0,477.0405968597534
533,270692d94f5e7f0d9dca2a1acf8f3ab24dbe1bf1,549.8790218205429
534,afcb620ab13d96348763196f200b6bf94ab1c060,437.912801318054
535,7cfb1d64261039d25784ecc70e9bf286ac9492c9,464.9507893569445
536,4cf6407fb9c6a86e31d6e45ed7ba4e0531279d40,417.4825803665118
537,5dc2bf0223a2c68ccc7a74e5c61571c31eb62343,432.10252350533835
538,d6c682e729a33858ccdaf54a2a3c625c82ddc108,478.4334525134716
539,793d1bfef9d9f220421ffb7b334d6cc0bd005a59,575.1951400679395
540,0ff0abca7be65e556773ff1395550ef791c4d272,526.958222349833
541,af5143b6372ff9e30d17884cead389c15fefde19,420.9811926536239
542,d1f6e0c6d574a1def695974263f5e1461d99e90f,616.5013332411045
543,31c2a0c6107ea4c62557f793221b4c341b73b958,410.5940925121972
544,650ed2fdd80680c747363dd1085dd191c60a0d8d,521.5749530487676
545,548cda0eb6595f3e63ff696ba2c76968d822e92e,447.6162811807738
547,6e54fe08c0b09ce7e1e97e331fe394ef9bc90ef7,479.1124198509954
550,4c314024a3148ca131970a181ffb67bc108c25f0,452.82136607300885
551,9175008ab4a7ec7a5eb989e56a73c49ad37a0da0,364.97324297136254
552,8276b13cbb842748278f0bb9434d9aa34b8764cf,555.067009710018
553,dde3ec7e3489818a870e8346cbed7dd39ab15b55,531.0504957395328
554,3ee2b42396bdf4bc036a6cba96664f8ae93c6b8e,412.3376553115751
555,726756441f525880e8b6987fe2cb3e35b8bac203,496.34546819367375
556,cea2338f7449ee46b5492f075395096cd6c6f939,493.8349446752705
558,cbec7350314259d2ba8b3ceceb58a210df4bc681,509.9384226317831
559,9c24a3786f38a3b87cfbdf5a9a920e8d87a32fc6,428.2811730117556
561,02120ff284b0881ece778d68b6adf523440d0a43,602.0644378487741
562,0858ed38f44ef60f451b7a7fa78c0ebc08447ea0,549.4837098434584
563,37479cc6bea164d3d5a329917e99bf1256ca65a0,508.30719750118345
564,59de7100f8842a0de4e46a76d80fe9d2aae7501c,470.86668222621535
565,dee367db96e2cbf6b2a914ae684a5b212cdf5b62,532.3386340132984
567,814e4068b1c6635a9d815252bfb52588654bfa9a,498.08851620677393
568,3db74518ad8faadf00daef29f2aa1d9c2456677a,408.91847184030286
569,5c932a4bce9b2d1d17244a0ff664eb8079842b1b,476.00181308025725
570,ac9116f93ab30680484fecee10333e60a3400ea2,426.4263542039543
572,c23759ab3cb0c1798bb12b54a262ef445806afb3,416.40202664099934
573,c1172ead1d0a8e4dfaf979e48f44e50c8201b879,378.9418151730387
574,2500339c0390a5cf28e1e8df0477e13fd4cdd674,424.9130293673752
575,b586f97dcd32cce5a58846e9451b362bb2610fab,494.42128727666324
576,ca29c819e5edfb5a2af0cc739b092c671cd0ef61,517.7047646870494
578,161dfb26aca998800deca1eeb4fbfe89a52feb49,520.9750258400948
580,f630e84d0fd9bff0d01e51e94ddf21d2d7458d0f,532.5530431570198
583,d7aecd6b60d8431c2c1e0751e9b9d7a9bdac1d34,515.9183775265924
584,8eba2f0dcd23a99655dec302ddeeb45a96353a2a,464.2880192736222
585,dd732838c9fd669241c08abaa56c01e8df68d05a,404.5726030576469
587,ced936a58ffe6323bb917e8aa72dd83e6bf6c1bd,497.30726557941847
590,bbbd21500338762a2e766e1f1e329f56dd1ad7b5,615.2206509947048
591,2bf1e3cfb43778286f4b43c4e1623b4ed5fa2d00,465.32476269426036
592,7f0e7b3bda0941ef1862a12cdeb7320f4e11bba9,405.11610078146913
593,9a40ea9a985309c004b97d695bdec0005ec0e34a,451.19843588918553
594,d9396c10798f8fdeb0b2d7a07e287e26ed47a523,370.9448515451456
595,85615335c72589bd0172d257b352b1c4708660eb,451.14894081104325
596,0a0a040855f52d4ae73d3ecb7ea397c9c8b9c6e7,458.6354244102169
597,fa883407d61fec85d241503f3ab570c000a1b2db,504.8041008541696
598,a10efd91e30aef4700b875a2aa7758834913312a,393.80587662021253
599,cb6093db7de64440b441bced08f3e0cd07f65ea8,457.7681880525539
600,9633c263d32bd988f14096eabc30610389b0627d,447.0591080922705
601,7cac92147c231453d98ad465b2c4a8bd28efd7f8,577.2618345753917
602,0b5295131beb490a0e1d3ac1c77384b286d6eb04,451.5380085263089
603,ab58b4c5ab94887088e6d8616e04317fd31b46e3,606.7034875156342
604,c869448fb5b9ea47f647ea8005fd936725a048df,428.1675635020675
605,d3b6fda859d86b1c0dfc09cd748af1efc74065db,471.1593419888216
606,6f16236c5b24ac28b437cccd59e50edf8425813d,531.8530482302901
607,9b5386e595946817e6da09aa3d7087d9af4178c5,506.4182928502592
608,84323b71b3e94e9d38eff397d31288fadf0077db,564.5486145985155
610,f9f97be65995f788162d8315c36d620456363008,494.51701757293137
611,e0d95e457fb3e5df429c4818790d1c4a7b725868,453.9731613448673
613,4869c5203186da06b9facfc84abe6277cf60667b,456.1824520097109
614,c753aaec0115451ad117c6323c1185c3711dabe5,474.95904272511797
616,82414f56f360e219a988a32179e60d88dc2a6527,427.03151681818906
617,c4ac1a474728dfc62cbae6681c6b650d7c0c924c,420.11204668560134
618,ba7d6e94b21cf77c9356886ce4ceecf1937652dc,544.375361601222
620,5bcefda8a8272b106c13a2d20bfad5d0c565abee,493.67183602924473
621,e66d155dd9930075cc70d80593a7c3ec0d8462a4,529.4627582786597
622,5d65e9ed84c9503381ea9667fc99e5df6297e0b8,611.6381987490888
623,126e3fc79a293d38a5964e746d127a930263a3db,392.3925812567065
626,a4a26cde436605f327f4a83adb87421a01bdcec4,470.4301708284889
627,726a8dff53b03903c15bdedb253c7cc2d607b941,531.0789197123515
628,d93eae3e2c6f8b00eaec57bb29f526524051d033,423.6260102349588
629,0ce55320384c07cfa81d4f30ce0d5f9bc969f3bb,625.6563865685685
633,4ab7ae64aad9deacdc692450c4f88826ce5c2ba9,431.86796951401556
634,4a4ab9301a90def2ad3dde2468dd99b248db0bed,460.5228361824593
635,844e3e0bca6eb04e4be39381e16637393b37cb6e,420.7351028643625
636,562e0be4d49958983b49e77000aff3d4c449abb4,395.6311754642584
639,61155e85319a27f74cd183e2f0bf47247ed4d576,544.5991113499815
640,a4bc0d3cc7edc00194e21544dcabff472757cc91,563.7307004608406
641,ce547434a88c63905076ee38b1f4397873f69f20,422.01171414584854
643,36f4cb4aab51be32fe82dd472b22b6afd3640cfb,558.5377935332085
644,2c3e48de9bbdbafb49dc54c6a960b8bcf2ab2c6b,413.9478210019065
645,e7c77a2a5b3078f88f0a81ff6dbb02bf2c44f08b,374.58517732737744
648,3ca6347d41bfbf4204b59086ac3dd43739cd576e,452.37916997707475
649,5048b09c39fb52662d335b97e2544b88e9a92eef,509.798067340112
650,ae6c50f70e80b080e35c3a1c23be89ec2cc3c208,490.3933062023652
651,14c5239ae91ba16015642f25984d7f57a02697a1,451.99964691994364
653,9eff25e9e6a719d6ae4e039366f5f7885fd57c7a,455.068532359847
654,e79996f0893aec1d3e7095aa3f00b34bca31fe84,467.69691225327585
657,6b7d28480195ae377e7116213aa0089d9a0995e2,442.4758311664974
658,a44671448ef85cb40ebd20732b5c92eeb96a7ff1,410.12366568835733
659,d121ba05db40e4a7ec1f8ee5140a6741eacdfa0d,556.5608668760697
662,70a357d9d8607f064981d8e38f5ec62c9915afb8,550.8552468076718
663,cd2034b4d3be8ece12fdb3bcb723ed8dc7d84e55,559.9909065529127
664,c105d45f36d1710e761ef35171c6e0b93d28c7ea,383.9246361143992
666,bfaf1cda0b828ceed6899354a8380dfc1425f1a4,517.9575211909555
667,5ee973233d3b2c539c826b43b78ec1b5f5840f08,532.869955568166
668,31eb377d7afffa2ab6c04b36a18b111e69da9155,495.1714438114698
670,b547c6aea174382412cf6481827dfd8f26fc2e1b,499.41585711854106
672,8dc39ce43533987b1865703ad66ea087669923af,574.4979137937162
673,a6fec1f8773ba19000f5a316d4bc0cacf1a3ad51,652.7882681687306
676,2f5ddd2eccdad40f07036aac5263054eb1f05c9e,416.0725736997811
677,5de642276a67326bda40eecc986314eec59dd821,610.0396532249404
678,794b0d35e609fcf9fe4f5212be47059fadc436c4,389.9159798963337
679,75572cb890372e12a79f280c13558eb4896dd3c2,407.4632817598597
681,04cfb620b1eb06630e0d862b68be99db24ef590b,465.10722749721293
683,2878b3fb628b51be16e5e2c4cf1302c45c305c70,393.58793198178046
686,5c705252ee21b9ff119b2b12b6640837b3988c2f,433.399778769199
687,e1289a71cb576242182a92fc12350bb8ddb815c6,452.29580661451035
689,b5dbdb4d7747a53958de12e38b50bdf742e44eb5,640.4722182689993
690,7a4af6bf3d3098a068b6094e3af6901fa2559195,528.1301630699857
691,8ef569044b4ad923c3dc8ba443b1edd734a8658d,461.0811402668523
693,eb2b82bc6db654a9c85b964b307e957022c143cf,401.8427900927137
695,54fa10a0f1ddda561d40edd89f6a06a9228a1f99,479.333856780064
696,ad3508af3f8624b3c33134fe64d3f6a005521f89,519.4588996000803
698,ea9c5e2c29219ae6421273d19fd03e4dc1ad2cca,512.2979300149152
699,f77c8e51d7c34e68079d11274dd2a0f0ff8187ab,387.70845717989243
701,2739eb1299b8d443a184057aa38daed5dd19bc50,451.3577462155938
703,7fe6d2dbd3248b2f78311cc999b8499ae3251493,425.3933997149362
704,12e7e1bfc8bda57a88719da4941811634781e72f,434.23827688055337
705,d9b1c88212d0d213b10615b70bce6eeb4c40f7b4,408.282836063635
706,d5f9d8726f85a0e3e728a217f93035918648d315,605.9437350859132
707,77ed3bf197ef4d58770701128341fe97a7a98513,549.4673514856047
708,a191f5f6665a24cec34450aff3c69f68c0e0579d,615.9507039737325
709,9afdfe6c386e81e45555a0852401a0d5c870d41d,499.16630622281974
710,c82b7dd05c036612d1e9ce5ace9bf1965b3d26c4,491.73466808171537
712,a6e4330a34bc6a6c87c7ffacaeac917dba885db5,500.1868166304001
713,d6c5d0cca590548cbb111958b8995a1fc6d89d7f,573.81008674904
714,ab61b9ffa2788582136df0991db3ee2d69d0d9a9,435.7523610410615
715,b4d25b1cf44a7745a79faeea9a05723135d83bbf,484.0129204528932
716,7b74c36d4bf559c5e934752d268ea03d8a124125,586.7707276950514
717,b384d4fd5e6f6ea82e01831539d16a9fa8f91cb5,521.5196497539891
718,728d4f7e0de8aedb110fca556c3f420baf4aba76,595.5882895521215
719,8e2554c9abe788b651643eaaca9be85cfcddbaa1,487.07676016764304
721,33d6bf2d7496984d704a5bd9664bd48df172c074,515.5376249338408
723,f36b2a93b81ab7ed145bd055f1f234060fa0bcb5,469.55753716366826
724,c77c815f9d63cbd95e09f5f89ff9ef2763939abb,494.91226602523176
726,6eb5f586dd24e6c60096ae8586f866841e8f4791,430.9564984405035
727,2cc6e2ca077b6682d4d7f8ec4802c93832109fba,425.47281212651336
728,ac0a3d8daaaa192ca9a1608a08ec522376ed4e41,423.2847268014428
729,8aa9f2cfbd4c9c5ea033447e0ef610258faa3574,423.10442396240796
730,d95cc0b79ec9edb1febd3f457e4d4c0ef13ec56e,417.3787379645502
731,60da8c3cda54a349b059a0a0ebcddf108242ef76,570.4669921416162
732,0e6722ba4847f0521eb339ddf71ceba0a922af00,520.2985224102201
733,a2f88229222b89bde44a5b6aed6105b0850ac7d4,394.47283792969154
735,fcf940ac1972db6a992f1b35af6e6939eb62b682,439.13836961528614
736,baea4c310ad48f89035e5a677c2407345b8353f4,393.13993294701595
738,1272cb22998d24c1de9b43a4bd8465300b6750f0,398.4944117527666
739,968e2e7008b092d66026135f3c1ad7b6f95768fa,389.914507216541
741,8e65bdb9d9ccddf5810eff8036dfee9873bf3f70,494.43037862590637
742,4a77bec36c230119e16e282758ba9f3f18cec0fc,674.3330403989735
744,22614a53d7e910e6c98a974d6c9be4d314e74462,410.7437892297307
746,d82c597039c477b40278be2031cef88a2a761af6,540.3567311920767
747,5312f0c3c82cb02cfcbaa0fc1f9ca301a8537afb,479.88853646919864
748,f520745063d848447769542cce26695db6afe6b5,486.9927908409463
749,251bf22232ba2e8e2770231ad11f747bc3b29c0a,462.39935387188206
751,e4105ca257ca4ac4b72de56a6868470763be85b3,484.6402097471777
752,6f21c64bbe0cd15e83ee8885e2f296091aabc1e7,553.3930360531162
756,1e1c8bedbf49f0027adcd50e1099d5809b007b65,440.69880197743436
758,8f941e3afbcdda462cf0ddde37dc2ca0a3f3b715,398.0612873971597
759,d4a6f040ed7cafd0ec70ef83181afa59b7b5ecc5,618.151105371441
761,529ecea85d3a3016381a3025d926547af7f6bdee,539.2303809199316
762,ff7d1df6f7d3bc71985c64434ebb3a4d337e136d,449.01289802952357
763,92c3f3a7c49512b4048ce89aa920c83dac79f295,447.3640085218634
764,c7a6926f982c19e300038bfe47e50ed99c2259fd,411.94105791576743
765,4200581790d7690f548380f340ebe97db91a84ff,422.2278133391503
766,1c727935207067dc1f29aac3cabe8400f4afe3a6,447.6549077302559
767,797b225cc39780d3dae2be517650d6abf1b1b20b,397.7052842942465
769,094ab89bf55fe688a34a8f6189d20b3a0e8ce9bc,567.6221725326109
770,58607003fb323006c267291a8c360bbb627d2724,467.88791228694134
771,7cf2bddc56655ff41b19bbff9456cec3d3488775,474.3707670724407
773,9ea7b75d91aa1e25a4a6ed86531e9b0d1979b193,470.4763763261497
774,b47e73c67cfccac8b6c39ccfa515d91b002c9419,427.0368667768977
776,19f865b42f5baf80dd24199e39d4a625ad169daa,508.03929829417456
777,ae56e8b92f2c420f2834ec796dd8e17dd06a78ef,574.7784396732361
778,ad27dc2e4abe46dc8006ffd454d4a9d757e94495,530.3526805203956
779,c271d8f5e865b726973366eb1acb6eb530a39a29,557.2389963252174
780,462ebc6f18f85a16beebd8a63e718699aa93572e,427.74303264606544
781,e41c66eed02a9400e8bb1505ae636596a583d7d9,412.52334488200034
782,8ab92e2f6f4d494b69976e66304220f352d2ad9f,571.5647472153369
785,97d511faae7f1b529895edcc0801680941372c89,440.8536522742989
786,58543bdd88bbfce047f94c6024113f9c67443ccd,450.17030578026856
788,a8ff98be02bcfe5ee1b05b1750db420c784f10ea,482.3917473253907
789,43abfac89c4274d0247013b7f4a72ae44f40b690,608.2510977100508
790,c97f92f5a40287103a15825342c07c6934612f91,518.199772111459
791,22568c4df5730d237a6d04638236b4a4275045b2,490.18490143478283
792,113ccbcb274b0f8954abd840d3b2dcd071607c48,408.54654690544794
793,e0fb4330b31139d54c03d4aabb28630bc8c04f2b,538.77780339739
794,562bb73f31a3db46c653a8f0f6eaeafa26f84d9a,463.4723375990966
795,d318cdf726e75a85fb06b76f0706d82a39d5f529,499.0242215433254
798,116e49b21d5e738a4c69465bf20533a7fd585387,530.7416460600539
799,c2be312fbf3fe56179cee4416c1ee84ade5f4106,402.13433836751875
800,9bdfb153d795b81949f9a5ef90748ab1fc30f40d,451.8507940481885
803,296f962d9811dc774920859f38e90711223aeb71,481.05441250296
805,74079588e7f80c24c90c275c0753fff1b82fde04,427.6281292345184
806,98ea40f72dbdf492c2f9d72223ccb4e3b6909542,424.99144293296763
808,359af3a290a0542fe3bda2d0f711f6ac48ceaf59,410.93536807261745
809,b26072005ef6318e6365d49229cc4ca9f278a92a,607.6444100534832
810,81ea629aaf5c8a03413b8e3acb1ba509b03b97b4,398.059264829425
813,44c3c8ed6d54ed6c23b5690fd7edc54b7f64804b,470.63191059042066
814,6f6c43f2567f080b6cc85b120e03b4cb192888fe,541.4485948631138
815,2d4db02e840bb73a3d079f65fad97ba47bef2649,482.98629314172103
816,d16ee29661d6438fd246ac1361551391316b3c93,425.0186266219281
817,ef88ba7bff10c3901a068763fd308ec0f669989f,526.8940219819626
818,fa7c7baed670c091595d5241ac60388158d865a3,493.88905430894414
821,4b1272abd1c223c6b3866738343d0d1a187bceee,440.76190778015575
822,9b3ba216b99a9facb99d291a24ba7f31f7c16d47,596.4258795566084
823,b30564e6725ba49f41a300b9d5b4a4d60dbd2e96,614.6878974572389
825,6b97e401a2380ea07eb4cd9b23a36c2f65bb571f,481.7785750468398
826,9339e7edd9c9f1fd6315d21cfa5b8a1cbfecccba,635.342730249708
828,85532a763d300142aa5730640d6557e951c9d5a5,473.53690824339225
829,1d0c6ccbedb71ac35c84230c2178b1e63121d981,448.0297868038183
830,d9f19fb6fb2930ab8b678a7b0323002ad203037e,374.20271143421786
831,548afb11f5558a98d60d15812ce420183be2384c,421.101215693756
833,0df706507e7b9949fadee6ca5d133b6121dab638,383.12730034299733
834,273f728f72746a324f8edca20016b31ebdfc69c9,545.9179804833009
835,315664ca896144a5b09dd9fefa1118c077850632,504.0834367696081
837,2b16ff985a0e98893657e86f03e31a1b9cbb76b5,431.7770448388599
840,21fd3328af19163fa8b6aa5379c514cbb80aa40c,625.2603952217933
841,5fa5d2acc9f8a67fb4429935481b238e2bfc304f,588.8914328363339
844,991f7e20c95b8ccfe1e778cc46271298255ef03c,558.0801858496957
845,74fce1f1cb212c9bd565c567e67dd36c4c8f0195,624.4241848585434
846,15e213eeafccc2104b09e68d19bf0d319e6b3d23,486.0093640588588
847,1980b884a95091958fed36f2a25f4f67d951307a,465.2322080171133
848,85d8f06a32db9cc5355cf0697f01f6f72ee6990e,532.9116072962725
849,bd6f17903c51d67ddc4dfb0ae966e71d6d7de048,578.0384689720076
850,0d607b93f4fb2c0bc4a101d049aaa2afd95c2403,542.1565289035625
851,38322f95e4b41e66fe73b075cf7a85d8eb1f4078,648.0407511788871
852,17b5dd38279725f7bf42fd672087d34581aac7fc,551.3454503696755
854,8309b6e358182075fe70ff33ffb819491bf7dce4,529.2728003076329
856,18cc562b243cac2c8f6e88260ee7de9345e511da,510.2045039268741
858,b8574cdb72d7c948c3c536501930f4998cefc5f8,509.3795171193506
859,7ca98c72cdf85704e7b3a4380c875482b6ad82ec,554.3301121800569
860,642d4d14f3a42c4c70371c9e647d87c350756dfa,639.8503546811958
862,6047a4238c87b04f722c0bf2705289ab82c0ffd6,470.412211777401
863,c2cbe6a23cc008611e77294497830f9e92e8bc97,636.1676954693382
864,8635319581b84dab491c5ebbb9f2527208044d6a,417.1917887033805
867,baa3231770de496cd7901551292411fcd175d6a5,460.19848994154574
869,4bf785c67b51c1b629cb1e3f2f3b977efebd9a05,417.3478982031456
870,4a2ab5dfbbfaa5c1aa85487050b2bb4f6f6e2229,472.44497818704576
871,9306c48c3b1941bdc4639843294326772caec025,554.4630479433724
872,4d911ccccddde4e30483e3f79293bc0c936176ea,509.53653718123195
873,c196ee2052027994534830c4326b3f636f1b74d2,470.146554110011
874,915efb3607fea8a03fd1edb816c912cc537edb9b,547.5863306261153
875,ac1df349db67d05cd3b442fc71eec050caee4525,476.62611110125056
877,603c228e78a4706ed100c1c07c76ecc13288425d,474.78695896805135
878,118799dfc52115ba91843fd2c77400493a8c2720,551.5980044135808
879,23b99de44a07ea38f827ad0714169bae4bcc8711,529.3151776910206
880,895b5ffe20d0f0f2dda0c350b87b6f72519bd626,493.8439271396779
881,aec4c0beeb85804832670209b2184df3b3c600ce,384.68274498987523
883,1f92470fe8137bcc16059dff0384cde43e2db448,599.92346741489
884,3dcbf6f39004474343ddb2cf52cd58ede4aad3c2,498.963408592352
885,a62072894278c7e7aab0c7239d2ef25e259c9849,390.2313155847147
886,d4ea760a67ed0ba257c76fd9a197708642e8bc62,509.42700718572706
888,53e74317befbb39e2f5c738c306fc6d34aaa192c,485.0177243443183
889,2c9618dd62fda981e539fca57ee3be6b6de870ae,400.7843463711794
890,8500865acd482736233a43a6b616705bec5928dc,458.5891239156621
891,ff1e071446d5f6c03e9cf20cfe0476a4db8627ac,439.36922329339654
892,fe1d5e20196d946c045d658dbd81de762c858bba,547.9443741679418
894,6b1071436aa5429f5ca0f6603454282e572d5ec2,452.39562003291763
895,701b94e2722c3bccbd419973779c74cd901cbb49,542.666918376942
896,e1e0f0d959f4966498b7cd1b8aabab29bd90c7f7,415.20369790341977
897,40272b7b6944953d19441f3d11db1ca6259036c7,511.5115858183248
898,3aa252c007ed0bbafa2ace65310083a6d48e6ebe,488.31244160227294
900,2da6c6fcffd9bd22e13a8717b62ad8b7eb4381e1,391.6457298750039
903,57aad26f657f508f28e7a4c7d8917a985a54b44f,398.12459985901575
904,61df053a75707ec0fd8e8cbe49f5bb79e7d20328,528.5114312139106
907,f212e61eadee0388447fd7aa71a63b5b231ec46a,427.8933265874985
910,e50870ccda7ec32760ee23f08e9c9dbf0288f47d,576.6653574656377
911,067c07859139fba60b96329bbba80fed79ed9535,541.0220500308797
912,7355cdb97afc51c0d4fb1895d407adc1a826130b,427.32803597593175
913,3c69a9f903494bc62eab1f114782bf8eb8380e95,481.57688078227164
915,74aaf71b443f1ced65fd4c071acc0b5fe9079b97,440.0872677438906
916,f6b570f463b91beb332e1e5be09838dea7214790,385.50939216446926
917,cfa20d03b8d493eb00a3e91d3dd0f93573e625f7,562.9276926246343
918,23f42cbb61a06a505bc0fb98585945008f83f1cf,454.61850035754253
919,1b148ac62bb092fc8e1b5340ac12924dba7d3715,440.3288639688014
920,a714da15af9873f1ef20fae52901a9ac1d8ade35,472.72117291949303
922,6c45e7e2a9578ff4887d8bc05ca5ab4faed336ed,520.9134763492154
923,0002c409e1ee2353dbff680d9a7e77a5f0b50a94,480.9532307669764
924,46eefba83d46b5adb275c69224fe09fb630d5358,571.6657871490843
925,f571bde7cea96e93003f7883f1b9850f96fe9c6a,534.9538952349665
926,e248d194082a8831734a6e3a34a58f6aaf5039d9,436.42793175853745
928,3490b0c6fb958daf5fb36d327ba17d34ed8abd90,445.2464445778757
929,eb43926f5b09278e6bf0d34a2440bc8670244656,447.5060677311247
930,893adc250ec2d94bf7fee352c7c17cb765d333b6,474.1745800642297
931,25ce5386c14ad7d2b09b2b8ea40f60a5bd83570d,421.82122313660625
932,21e7c065af2be78876ed12d2efa20420080f6275,459.8822262020563
933,4a8387ab4e484323ab4c1685f2cb2385b2a42ee4,455.0547070702952
934,972908d6e89a97159ccb1dd1d4892cb970cae6a2,473.05286169840844
935,685b9a65ae48916267ab7503f8f55a3a466abd77,597.2420636686611
936,8064c6c452997eb96ae79e2d5d3c348581e78b14,604.8803097963496
937,8605485ed65313a27e96f467456f1a53f1107500,494.95473628486394
938,768fc57d371dec37913eb51f11818650d83b7e63,462.9981825819202
940,8c8cd6bda53fdd340de2c63fb5d4efc54a7922de,447.51295721699574
941,f6554ffa8707a96d87ac0a3dc3380505dbe25dea,533.0882346477961
942,be93a3a5cc2fb1ddb9d47ad74f85331b75348778,410.9097342437879
945,b0d03f4d46aa50849796dd95473755112c1fe26b,410.6316330190219
946,02f3fc0644c3a974b1ec0dcf6687f78d5a000d58,429.9501664502066
948,a54ddb5376fdacf5cd1f0d1add5ded62330342b6,474.89364875452475
949,28f15b94a9475a6ee13da565eca0c6afd162c4b8,442.46224788908427
950,1bceec9f2b9439b2ba4733e3527da7d5063df496,425.63064194006625
952,9b48a44fbc521e33f99bcecdcc96ffc598e6e632,426.18823456075427
953,9f857ceeebe43dddaaf84f944c3c94a664ff2bda,532.0435869749465
955,fc0624bcc7e605b2d20a3a16857675498491654e,459.8805881592703
957,6860ba98c2c65893de299e4755087d5d6b6a6033,502.9301763242392
960,4f2370175e8559143c43b30788b65260884ea2f9,495.46086311274695
962,837c933e6e8b380e440024abe3eb4ce9a7ad6315,471.2789002157303
964,2211d854bb3e5dc2d5fc07f73066e41d3a5693dc,458.0664363571715
965,1ebb9d6032291ece52576d2d08192d9b2b99f454,648.7860062331806
966,d958d954eecd475a0531335ec908bdaba301921e,454.0509720243447
967,14bd9da1a22b6ce55c9ffbc04f9f6bc40333d4d1,426.62934384505655
970,3834a3cc23a38eccc9189e8bee7ee358b75fd635,409.1040647196817
971,d5b79ab72ba5a5aa8bf3d9fe16bae73e39b9dde5,492.46583778439714
972,ef49c026fc5471e8c1b56e3fb2419b946a33c76d,415.7674903472335
973,9374367408d6d3a00bd23fafb447f0fe9800b278,512.8912077624932
975,c8cf85985775108a962f206bbc07f9b96edf577d,449.02944566527157
